"Id","Algorithms","Query","Answer","Audio URL","Comment","ContextFlow","Date & Time","Feedback","Input Type","Intent","Language","Location","Source","User Type"
"25288064","Direct Match","rgi.citycheck","Are you saying Bengaluru, Please say yes or no to confirm","","","1","January 2, 2024 12:49 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25288057","Direct Match","rgi.accident city","Please tell the city name where accident happened.","","","1","January 2, 2024 12:49 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25288042","Direct Match","rgi.timecheck","Are you saying 6:30 p.m., Please say yes or no to confirm","","","1","January 2, 2024 12:49 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25288028","Direct Match","rgi.accident time","Please tell me the time of accident.","","","1","January 2, 2024 12:48 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25288019","Direct Match","rgi.datecheck","Are you saying 19 October, Please say yes or no to confirm","","","1","January 2, 2024 12:48 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25288008","Direct Match","rgi.accident date","Please tell the date of accident.","","","1","January 2, 2024 12:48 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287995","Direct Match","rgi.numbercheck","Are you saying 9482302129, Please say yes or no to confirm","","","1","January 2, 2024 12:48 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287978","Direct Match","rgi.contact no","Please tell me your contact number.","","","1","January 2, 2024 12:48 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287973","Direct Match","rgi.namecheck","Are you saying Nisha, Please say yes or no to confirm","","","1","January 2, 2024 12:48 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287964","Direct Match","rgi.name","Please provide your name.","","","1","January 2, 2024 12:48 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287946","Direct Match","rgi.insured relationship","Thank you for confirming the policy details AMIT PRATAPBHAI TANNA.  We will require few more details on the accident. What is your relationship with insured? Friend, Insured, Garage or Relative.","","","1","January 2, 2024 12:47 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287937","Direct Match","rgi.policy holder","I can see the policy holder name is AMIT PRATAPBHAI TANNA. Please say yes or no to confirm","","","1","January 2, 2024 12:47 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287930","Direct Match","rgi.insuredcheck","Are you saying 9867142197, Please say yes or no to confirm","","","1","January 2, 2024 12:47 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287905","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 12:46 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287876","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 12:46 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287860","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 12:46 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287839","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 12:46 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25287823","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 12:45 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286417","No Match"," okay of course","","","","1","January 2, 2024 12:28 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25286411","No Match"," I guess it's a good bowling","","","","1","January 2, 2024 12:28 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25286390","No Match"," play beach music","","","","1","January 2, 2024 12:27 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25286335","No Match"," Mike 1:30 Alaska","","","","1","January 2, 2024 12:27 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25286318","No Match"," pause","","","","1","January 2, 2024 12:26 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25286307","No Match"," camera","","","","1","January 2, 2024 12:26 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25286301","No Match"," have a","","","","1","January 2, 2024 12:26 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25286298","No Match"," your claim has been registered with claim number 3 1 2 4 0 0 0 0 2 the same has been sent to your mobile number and registered email ID as well","","","","1","January 2, 2024 12:26 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25286277","Direct Match","rgi.confirmation","Your claim has been registered with claim number 3124000002. The same has been sent to your Mobile number and registered Email I D as well. Have a nice day!","","","1","January 2, 2024 12:26 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286244","Direct Match","rgi.garage verification","Please confirm if the garage is Vintage Garage,2M42+337, Opp to CMR Institute of Management Studies, 1st A Cross Rd, next to the White Owl restaurant, Chikka Banaswadi, Bengaluru, 560043. Please say yes to confirm or no to change the garage name","","","1","January 2, 2024 12:25 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286233","Direct Match","rgi.garagecitycheck","Are you saying Bengaluru, Please say yes or no to confirm","","","1","January 2, 2024 12:25 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286221","Direct Match","rgi.garage city","Please tell me the city name where the garage is located.","","","1","January 2, 2024 12:25 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286206","Direct Match","rgi.garagecheck","Are you saying vintage garage is it correct? Please say yes or no to confirm","","","1","January 2, 2024 12:25 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286196","Direct Match","rgi.garage name","Please tell me the garage name.","","","1","January 2, 2024 12:25 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286187","Direct Match","rgi.reasoncheck","Are you saying head injury, Please say yes or no to confirm","","","1","January 2, 2024 12:25 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286174","Direct Match","rgi.accident reason","Please tell me the short description of accident.","","","1","January 2, 2024 12:24 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286160","Direct Match","rgi.reasoncheck","Are you saying head injury inclusion, Please say yes or no to confirm","","","1","January 2, 2024 12:24 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286145","Direct Match","rgi.accident reason","Please tell me the short description of accident.","","","1","January 2, 2024 12:24 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286131","Direct Match","rgi.drivercheck","Are you saying Rajiv, Please say yes or no to confirm","","","1","January 2, 2024 12:24 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286120","Direct Match","rgi.driver name","Please tell me driver name.","","","1","January 2, 2024 12:24 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286110","Direct Match","rgi.citycheck","Are you saying Bengaluru, Please say yes or no to confirm","","","1","January 2, 2024 12:24 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286097","Direct Match","rgi.accident city","Please tell the city name where accident happened.","","","1","January 2, 2024 12:23 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286080","Direct Match","rgi.timecheck","Are you saying 6:30 p.m., Please say yes or no to confirm","","","1","January 2, 2024 12:23 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286063","Direct Match","rgi.accident time","Please tell me the time of accident.","","","1","January 2, 2024 12:23 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286050","Direct Match","rgi.datecheck","Are you saying 19th October, Please say yes or no to confirm","","","1","January 2, 2024 12:23 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286037","Direct Match","rgi.accident date","Please tell the date of accident.","","","1","January 2, 2024 12:23 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25286017","Direct Match","rgi.numbercheck","Are you saying 9482302129, Please say yes or no to confirm","","","1","January 2, 2024 12:23 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285999","Direct Match","rgi.contact no","Please tell me your contact number.","","","1","January 2, 2024 12:22 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285991","Direct Match","rgi.namecheck","Are you saying Nisha, Please say yes or no to confirm","","","1","January 2, 2024 12:22 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285978","Direct Match","rgi.name","Please provide your name.","","","1","January 2, 2024 12:22 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285965","Direct Match","rgi.insured relationship","Thank you for confirming the policy details DOKKA VARALAXMI.  We will require few more details on the accident. What is your relationship with insured? Friend, Insured, Garage or Relative.","","","1","January 2, 2024 12:22 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285944","Direct Match","rgi.policy holder","I can see the policy holder name is DOKKA VARALAXMI. Please say yes or no to confirm","","","1","January 2, 2024 12:22 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285914","Direct Match","rgi.insuredcheck","Are you saying 8586956963, Please say yes or no to confirm","","","1","January 2, 2024 12:21 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285870","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 12:21 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285853","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 12:21 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285841","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 12:20 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285831","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 12:20 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285806","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 12:20 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285743","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 12:19 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285726","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 12:19 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285712","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 12:19 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285689","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 12:19 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285176","No Match"," games","","","","1","January 2, 2024 12:13 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25285149","No Match"," Academy","","","","1","January 2, 2024 12:12 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25285128","No Match"," there","","","","1","January 2, 2024 12:12 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25285123","No Match","paid","","","","1","January 2, 2024 12:12 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25285109","Direct Match","rgi.garagecheck","Are you saying vintage garage vintage garage is it correct? Please say yes or no to confirm","","","1","January 2, 2024 12:12 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285091","Direct Match","rgi.garage name","Please tell me the garage name.","","","1","January 2, 2024 12:12 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285081","Direct Match","rgi.reasoncheck","Are you saying head injury, Please say yes or no to confirm","","","1","January 2, 2024 12:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285064","Direct Match","rgi.accident reason","Please tell me the short description of accident.","","","1","January 2, 2024 12:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285051","Direct Match","rgi.drivercheck","Are you saying Rajiv, Please say yes or no to confirm","","","1","January 2, 2024 12:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285031","Direct Match","rgi.driver name","Please tell me driver name.","","","1","January 2, 2024 12:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285020","Direct Match","rgi.drivercheck","Are you saying Justin, Please say yes or no to confirm","","","1","January 2, 2024 12:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285011","Direct Match","rgi.driver name","Please tell me driver name.","","","1","January 2, 2024 12:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25285003","Direct Match","rgi.citycheck","Are you saying Bengaluru, Please say yes or no to confirm","","","1","January 2, 2024 12:10 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284983","Direct Match","rgi.accident city","Please tell the city name where accident happened.","","","1","January 2, 2024 12:10 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284974","Direct Match","rgi.timecheck","Are you saying 10:30 p.m., Please say yes or no to confirm","","","1","January 2, 2024 12:10 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284959","Direct Match","rgi.accident time","Please tell me the time of accident.","","","1","January 2, 2024 12:10 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284934","Direct Match","rgi.datecheck","Are you saying 19 October, Please say yes or no to confirm","","","1","January 2, 2024 12:10 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284916","Direct Match","rgi.accident date","Please tell the date of accident.","","","1","January 2, 2024 12:09 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284899","Direct Match","rgi.datecheck","Are you saying candidate 19 October 19th October 2014, Please say yes or no to confirm","","","1","January 2, 2024 12:09 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284884","Direct Match","rgi.accident date","Please tell the date of accident.","","","1","January 2, 2024 12:09 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284832","Direct Match","rgi.numbercheck","Are you saying 9482302129, Please say yes or no to confirm","","","1","January 2, 2024 12:09 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284818","Direct Match","rgi.contact no","Please tell me your contact number.","","","1","January 2, 2024 12:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284801","Direct Match","rgi.namecheck","Are you saying Nisha, Please say yes or no to confirm","","","1","January 2, 2024 12:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284788","Direct Match","rgi.name","Please provide your name.","","","1","January 2, 2024 12:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284755","Direct Match","rgi.insured relationship","Thank you for confirming the policy details DOKKA VARALAXMI.  We will require few more details on the accident. What is your relationship with insured? Friend, Insured, Garage or Relative.","","","1","January 2, 2024 12:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284738","Direct Match","rgi.policy holder","I can see the policy holder name is DOKKA VARALAXMI. Please say yes or no to confirm","","","1","January 2, 2024 12:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284727","Direct Match","rgi.insuredcheck","Are you saying 8586956963, Please say yes or no to confirm","","","1","January 2, 2024 12:07 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284708","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 12:07 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284694","Direct Match","rgi.insuredcheck","Are you saying contactnumber2, Please say yes or no to confirm","","","1","January 2, 2024 12:07 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284683","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 12:07 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284651","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 12:06 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284636","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 12:06 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284617","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 12:06 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284594","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 12:06 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284464","Direct Match","rgi.claim status","Your claim is settled for amount INR 13932","","","1","January 2, 2024 12:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284434","Direct Match","rgi.claim statuscheck","Are you saying 3123000286, Please say yes or no to confirm","","","1","January 2, 2024 12:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284419","Direct Match","rgi.claim no","Please help me with the claim number.","","","1","January 2, 2024 12:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284398","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 12:03 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284378","No Match"," finally","","","","1","January 2, 2024 12:03 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25284374","No Match"," your claim is settled for amount INR 13,932","","","","1","January 2, 2024 12:03 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25284363","Direct Match","rgi.claim status","Your claim is settled for amount INR 13932","","","1","January 2, 2024 12:03 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284341","Direct Match","rgi.claim statuscheck","Are you saying 3123000286, Please say yes or no to confirm","","","1","January 2, 2024 12:03 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284319","Direct Match","rgi.claim no","Please help me with the claim number.","","","1","January 2, 2024 12:02 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25284296","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 12:02 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283649","No Match"," put up and Ashley","","","","1","January 2, 2024 11:55 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25283639","No Match","youdoGodzilla","","","","1","January 2, 2024 11:55 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25283624","Direct Match","rgi.policycheck","Are you saying putupandAshley, Please say yes or no to confirm","","","1","January 2, 2024 11:55 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283607","Direct Match","rgi.insuredcheck","Are you saying 8586-95-6963, Please say yes or no to confirm","","","1","January 2, 2024 11:55 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283583","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 11:54 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283562","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 11:54 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283540","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 11:54 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283536","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 11:54 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283512","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 11:54 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283433","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 11:52 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283313","No Match","DashLeaMichele","","","","1","January 2, 2024 11:51 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25283306","Direct Match","rgi.claim statuscheck","Are you saying Dash, Please say yes or no to confirm","","","1","January 2, 2024 11:50 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283297","Direct Match","rgi.claim statuscheck","Are you saying 3123-000-286, Please say yes or no to confirm","","","1","January 2, 2024 11:50 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283286","Direct Match","rgi.claim no","Please help me with the claim number.","","","1","January 2, 2024 11:50 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283276","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 11:50 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283265","Direct Match","rgi.claim status","Your claim is settled for amount INR 13932","","","1","January 2, 2024 11:49 AM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25283247","Direct Match","rgi.claim statuscheck","Are you saying 3123000286, Please say yes or no to confirm","","","1","January 2, 2024 11:49 AM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25283241","Direct Match","rgi.claim no","Please help me with the claim number.","","","1","January 2, 2024 11:49 AM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25283240","No Match"," claim status","","","","1","January 2, 2024 11:49 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25283226","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 11:49 AM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25283211","No Match"," answer with boss baby","","","","1","January 2, 2024 11:48 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25283200","No Match","please","","","","1","January 2, 2024 11:48 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25283187","Direct Match","rgi.claim statuscheck","Are you saying 3123-000286, Please say yes or no to confirm","","","1","January 2, 2024 11:48 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283174","Direct Match","rgi.claim no","Please help me with the claim number.","","","1","January 2, 2024 11:48 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283162","Direct Match","rgi.claim statuscheck","Are you saying 3123-00286, Please say yes or no to confirm","","","1","January 2, 2024 11:48 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283155","Direct Match","rgi.claim no","Please help me with the claim number.","","","1","January 2, 2024 11:47 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283135","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 11:47 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283053","No Match","Ithinkmessage","","","","1","January 2, 2024 11:45 AM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25283047","Direct Match","rgi.claim statuscheck","Are you saying butwhatnetworkmedication, Please say yes or no to confirm","","","1","January 2, 2024 11:45 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283027","Direct Match","rgi.claim statuscheck","Are you saying 312-3000-286, Please say yes or no to confirm","","","1","January 2, 2024 11:45 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283019","Direct Match","rgi.claim no","Please help me with the claim number.","","","1","January 2, 2024 11:45 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25283005","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 11:44 AM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25282829","Direct Match","rgi.insuredcheck","Are you saying 8586956963, Please say yes or no to confirm","","","1","January 2, 2024 11:41 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282820","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 11:41 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282815","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 11:41 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282807","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 11:41 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282793","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 2, 2024 11:40 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282785","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 2, 2024 11:40 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282309","Direct Match","rgi.garage verification","Please confirm if the garage is Vintage Garage,2M42+337, Opp to CMR Institute of Management Studies, 1st A Cross Rd, next to the White Owl restaurant, Chikka Banaswadi, Bengaluru, 560043. Please say yes to confirm or no to change the garage name","","","1","January 2, 2024 11:31 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282300","Direct Match","rgi.garagecitycheck","Are you saying Bengaluru, Please say yes or no to confirm","","","1","January 2, 2024 11:31 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282289","Direct Match","rgi.garage city","Please tell me the city name where the garage is located.","","","1","January 2, 2024 11:31 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282284","Direct Match","rgi.garagecheck","Are you saying vintage garage is it correct? Please say yes or no to confirm","","","1","January 2, 2024 11:31 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282274","Direct Match","rgi.garage name","Please tell me the garage name.","","","1","January 2, 2024 11:31 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282265","Direct Match","rgi.reasoncheck","Are you saying collision, Please say yes or no to confirm","","","1","January 2, 2024 11:30 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282254","Direct Match","rgi.accident reason","Please tell me the short description of accident.","","","1","January 2, 2024 11:30 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282247","Direct Match","rgi.drivercheck","Are you saying sudhanshu, Please say yes or no to confirm","","","1","January 2, 2024 11:30 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282229","Direct Match","rgi.driver name","Please tell me driver name.","","","1","January 2, 2024 11:30 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282213","Direct Match","rgi.driver name","Please tell me driver name.","","","1","January 2, 2024 11:29 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282199","Direct Match","rgi.citycheck","Are you saying Bengaluru, Please say yes or no to confirm","","","1","January 2, 2024 11:29 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282191","Direct Match","rgi.accident city","Please tell the city name where accident happened.","","","1","January 2, 2024 11:29 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282184","Direct Match","rgi.timecheck","Are you saying 11:00 p.m, Please say yes or no to confirm","","","1","January 2, 2024 11:29 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282177","Direct Match","rgi.accident time","Please tell me the time of accident.","","","1","January 2, 2024 11:29 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282169","Direct Match","rgi.datecheck","Are you saying 19 October, Please say yes or no to confirm","","","1","January 2, 2024 11:29 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282155","Direct Match","rgi.accident date","Please tell the date of accident.","","","1","January 2, 2024 11:29 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282144","Direct Match","rgi.numbercheck","Are you saying 8210488807, Please say yes or no to confirm","","","1","January 2, 2024 11:29 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
"25282124","Direct Match","rgi.contact no","Please tell me your contact number.","","","1","January 2, 2024 11:28 AM","","TEXT","Direct Match","en","","Desktop","Returning Visitor"
